post_id,content
878,"“CHẠM” VÀO TƯƠNG LAI SỐ TẠI VPBANK CASHLESS CITY – SỰ KIỆN HOT NHẤT PHỐ ĐI BỘ NGUYỄN HUỆ THÁNG 6 NÀY  Tương lai số không còn là chuyện của mai sau mà sẽ chính thức “đổ bộ” ngay giữa lòng Sài Gòn với VPBank Cashless City, diễn ra trong 2 ngày 14–15/6 tại phố đi bộ Nguyễn Huệ. Đây là dịp để bạn được hòa mình vào sự kiện Ngày Không Tiền Mặt 2025 và khám phá không gian ""số hóa"" của  VPBank Cashless City với loạt trải nghiệm công nghệ hiện đại và tiện ích tài chính số đỉnh cao như:  🔹 Hệ sinh thái số toàn diện: từ đầu tư, thanh toán, gọi xe đến bảo hiểm – tất cả tích hợp thông minh chỉ trong một chạm. 🎮 Mini game xịn mịn, thử thách vui nhộn cùng cơ hội rinh về quà tặng cực chất. 🎶 Đêm nhạc điện tử VPBank E-concert lúc 19h00 ngày 14/6: đốt cháy không khí cùng dàn nghệ sĩ trẻ đình đám như Anh Tú (Voi Bản Đôn), Pháp Kiều, Chillies, Hải Đăng Doo, Vũ Thảo My. 🚀 Và vô số bất ngờ đang chờ các “cư dân số” khám phá trong không gian VPBank Cashless City!  Set kèo tới phố đi bộ Nguyễn Huệ, “nhập hộ khẩu” trở thành cư dân thành phố thông minh, và quẩy hết mình cùng dàn thần tượng cực cháy tại VPBank E-Concert thôi nào  📌 Chi tiết tham gia: Bit.ly/VPBank-E-Concert  #VPBankNgayKhongTienMat2025 #VPBankCashlessCity #VPBankEconcert #VPBank #VPBankSecurities #CakebyVPBank #BeGroup #OPES #FECREDIT #LynkID"
879,"Tuần qua đã có đông đảo người dân được TẦM SOÁT MIỄN PHÍ BỆNH THẬN MẠN, dự án do LONG CHÂU VÀ Cty dược hàng đầu Đức tổ chức. Lịch trình tiếp theo 👇"
880,"Chỉ có trẻ con mới chọn danh mục ưu đãi chứ người lớn chọn tất!  💰 Càng lớn càng thích cái gì tiện mà đa-zi-năng. Anh em cứ quất con thẻ MB Mastercard Platinum này cho tui, đảm bảo hoàn tiền bao uy tín! Sáng du lịch, chiều tập gym, tối shopping vô tư.  MB cho tùy chọn danh mục ưu đãi, có thể đổi mỗi tháng một lần: 🛍 Hàng ngày: hàng tạp hóa, siêu thị, ăn uống, đi lại. 🏀 Phong cách sống: thời trang, mua sắm online, ẩm thực. 🛫 Du lịch: khách sạn, nhà hàng, máy bay, ưu đãi phí FX.  Thời nào rồi mà còn nuôi nhiều thẻ để được hoàn tiền đa lĩnh vực. Mở luôn thẻ MB Mastercard Platinum đi, một thẻ cân ba, sẵn sàng chủ chi chủ động mọi lúc anh em ạ.  #MBMastercardPlatinum"
881,"CĂN HỘ ""TUYỆT ĐỐI ĐIỆN ẢNH"" KHIẾN BẠN CHỈ MUỐN Ở NHÀ 24/7  Không phải phim Hàn, cũng chẳng phải studio nào dựng bối cảnh. Tại Galia Hanoi – dự án căn hộ mới toanh nằm ngay mặt đường Đỗ Mười, bạn có thể sống trong một khung hình “tuyệt đối điện ảnh” mỗi ngày nhờ tầm view bao trọn ba mặt sông – hồ – công viên xanh đẹp ngút mắt!  Ban công mở ra là sông Hồng lững lờ trôi, mỗi sáng đón nắng là ánh bình minh rọi thẳng vào nhà. Góc nhìn xuống phía Nam là công viên Yên Sở rộng hơn 130ha với mảng xanh cực đại giữa lòng thành phố. Xa hơn chút là loạt hồ Linh Đàm, Định Công, Vĩnh Hưng... tạo nên background mướt mắt không cần filter.   View đẹp đã đành, mà còn có giá trị sống thật sự: mát mẻ hơn, yên tĩnh hơn, giảm hẳn bụi và ồn – điều mà ai sống ở Hà Nội cũng đang khao khát từng ngày. Đã vậy, thiết kế ở đây còn thêm kính Low-E chống ồn, cách nhiệt; sảnh đón tiêu chuẩn 5 sao có khu business lounge sang chảnh, thang máy tốc độ cao, hầm đỗ xe hiện đại, hệ an ninh 5 lớp đảm bảo riêng tư tuyệt đối... Nói chung là “một bước chill, ba bước tiện nghi”.  Trong khi căn hộ đẹp view sông ở nội đô đang thuộc hàng hiếm, thì Galia Hanoi vừa bung hàng đã khiến giới mê nhà “đứng ngồi không yên”. Vừa sống đẹp, vừa là tài sản sinh lời dài hạn. Vừa thơ, vừa thật. Bạn còn chờ gì nữa?"
882,Các Gai đã sẵn sàng chưaaaa 🥳🥳🥳  #AnhTraiVuotNganChongGai  #ATVNCGCONCERT
883,"Ông Vương Nhật Thường sống tại một khu tập thể là kỹ sư kết cấu về hưu. Năm 2020, ông cảm thấy sức khỏe sụt giảm nhanh chóng, không thể đi thang bộ lên tầng 5 mỗi ngày nên bắt đầu nghiên cứu thiết kế ""thang máy"" cho ngôi nhà.  Người đàn ông dành một năm để mua vật tư và lắp ráp từng bộ phận, với chi phí khoảng 8.000 tệ.  Ông cho biết chỉ sử dụng trước 20h để tránh gây phiền toái. ""Nó vận hành êm và tôi bảo dưỡng rất kỹ"", ông nói."
884,"TẤT TẦN TẬT NHỮNG ƯU ĐÃI MÀ VINGROUP DÀNH CHO CÁC ""GAI CON""  1. Xanh SM: Tặng mã khuyến mại giảm 15%, tối đa 50k đối với các chuyến đi đặt trên app Xanh SM có ĐIỂM ĐẾN là show Anh trai vượt ngàn chông gai tại Vinhomes Ocean Park 3 trong 2 ngày 14-15/06/2025.  2. Vincom: - Bố trí Trạm tiếp sức Ocean City với: gian điều hòa cho khách, quạt cầm tay và sạc pin miễn phí - Đặt bàn giữ chỗ với ưu đãi lên đến 20% cho Gai con - Các COMBO ăn uống, mua sắm, dịch vụ tại KPTM:     3. Green Future: - 50 mã giảm 100K khi thuê xe VF6 theo ngày và gian hàng GF tại concert, check in nhận quà độc quyền  4. VinWonders/ Vinpearl: - Ưu đãi giảm 20% Vé vào cổng VW dành cho các Gai Con, mỗi vé Concert sẽ tương ứng 01 Voucher giảm giá có giá trị sử dụng từ 14/6 – 22/6/2025 - Gian hàng VW tại SK với các hoạt động: Workshop trồng cây, tô tượng, làm đồ handmade; bán các sản phẩm nông sản sạch; Bán quà tặng Merchandise của VW  5. VinFast: - Quà tặng cho khách hàng cọc ngay sự kiện lên đến 25 triệu đồng cùng Gian hàng trưng bày xe VF3 & VF7   6. Vinbus: - Gia tăng lộ trình tuyến xe Vinbus MIỄN PHÍ từ nội thành HN đến concert với tần suất 10 phút/chuyến, chuyến cuối cùng kết thúc lúc 3:00 sáng (giờ thông thường: 0:00) ngày 15/6 và 16/6 để phục vụ Gai con."
885,"MỘT ĐÁM CƯỚI GIẢN DỊ CỦA ĐÔI BẠN TRẺ NGƯỜI Ê-ĐÊ   Yêu 5 năm thì có 2 năm chàng trai đi nghĩa vụ nên cả 2 yêu xa, cặp đôi hôm nay đã chính thức về chung một nhà.   Được biết, theo phong tục của người Ê-đê thì nhà gái sẽ góp tiền vào 2 thau, rồi chia ra cho anh em họ hàng nhà trai.   Nhan sắc của cô dâu chú rể gây chú ý CĐM vì đều toát lên vẻ đẹp giản dị, rạng ngời. Chúc mừng hạnh phúc đôi bạn trẻ ♥  Ảnh: Try Le"
886,Điểm mặt lại nhan sắc của Top 25 người đẹp  tại buổi họp báo chung kết Hoa hậu Việt Nam 2024 ❤️  #HoahauVietNam #hhvn2024 #HHVN #hoangthanhmedia #baotienphong #missvietnam
887,"Campuchia cắt băng thông Internet từ Thái Lan, yêu cầu quân đội 'cảnh giác cao độ'"
888,Hoa Hậu Huỳnh Thị Thanh Thuỷ với nhan sắc cuốn hút xuất hiện tại họp báo chung kết Hoa Hậu Việt Nam 2024 🔥🔥  #HoahauVietNam #hhvn2024 #HHVN #hoangthanhmedia #baotienphong #missvietnam
889,"CẢNH TƯỢNG CHƯA TỪNG THẤY TẠI ĐẬP THỦY LỢI Ở ĐÀ NẴNG, DÂN NUÔI CÁ MẤT TRẮNG TIỀN TỶ  Sáng ngày 13-6, Ban Chỉ huy quân sự (CHQS) huyện Hoà Vang (Đà Nẵng) phối hợp cùng nhiều lực lượng khẩn trương trục vớt bè nuôi cá của người dân bị cuốn trôi mắc vào chân đập An Trạch.  Bè nuôi cá này của ông L. (huyện Đại Lộc, Quảng Nam) bị lũ cuốn trôi và dạt vào chân đập dâng An Trạch (huyện Hoà Vang, Đà Nẵng).  Hệ thống khung bè nuôi bị nước xô đẩy, gãy nát hoàn toàn."
890,"Minh chứng là có rất nhiều nghệ sĩ ""buôn chuyện"" trên Facebook và được fan hưởng ứng như MC Thảo Vân, ca sĩ Orange, Bích Phương, nhạc sĩ Nguyễn Văn Chung...  #caphenhandan #28unique #28uniquepodcast #mcthaovan"
891,"Trưa 12/6, khi các sinh viên y ở thành phố Ahmedabad (Ấn Độ) đang ăn trưa ở nhà ăn ký túc xá một chiếc máy bay chở khách của hãng Air India bất ngờ lao thẳng vào.  Tiếp đó là một tiếng nổ lớn, sau đó khói bụi ập vào bên trong với lực rất mạnh.  Chỉ sau khi chạy thoát ra ngoài, họ nhìn thấy phần đuôi máy bay lúc đó họ mới nhận ra vừa rồi là tai nạn máy bay. Phần lớn sinh viên đã chạy thoát, nhưng có khoảng 10 hoặc 12 em bị kẹt lại trong đám cháy."
892,"3 năm trước, mẹ Trí Viễn qua đời vì bị bệnh ut. Cha của cậu tần tảo nuôi 2 con khôn lớn. Dù gia cảnh khó khăn, ông chưa một lần than thở, chỉ luôn giữ đúng lời hứa với vợ: ""Anh sẽ nuôi 2 con thành người"".  Từ ngày mất mẹ, Trí Viễn chưa bao giờ thôi nghĩ về bà nhưng cậu vẫn tập trung vào việc học hành. Trong 3 năm học cấp 3, cậu luôn nằm trong top 10 của khối, giấy khen nhận được gần như phủ kín bức tường cũ ở nhà.  Cậu nhớ rằng khi mẹ cậu đang phải trải qua quá trình hóa trị, bà đau đớn đến mức không thể ngủ cả đêm nhưng bà thường đột nhiên tỉnh dậy và hỏi: ""Trí Viễn đã làm xong bài tập chưa?"".  Vào ngày thi đại học vừa rồi, Trí Viễn dán tấm ảnh của mẹ trên ngực như một cách để mẹ “đồng hành” cùng cậu trong thời khắc quan trọng nhất cuộc đời.  Hôm đó, đưa con đi thi, cha của Trí Viễn đã nghẹn ngào khi nhìn thấy con trai làm như vậy. Ông nhớ lại mùa đông 3 năm trước, khi vợ ông bị chẩn đoán mắc bệnh ut ống mật giai đoạn cuối. Bà đã nói với Trí Viễn: ""Học chăm chỉ con nhé..."".  Kỳ thi vừa kết thúc, Trí Viễn vội chạy đến bên cạnh cha báo tin vui hoàn thành tốt bài thi sau đó cầm bó hoa cha chuẩn bị mang đến nghĩa trang, đặt lên mộ mẹ. Những giọt nước mắt lặng lẽ rơi. Cậu nhẹ nhàng đặt bó hoa xuống như sợ đánh thức mẹ. Qu,ỳ gối trước bia mộ, cậu khóc nức nở nói hết nỗi lòng và mong mẹ yên tâm: ""Con đã giữ lời, mẹ có thấy không?""."
893,"Viswash là người duy nhất sống sót trong vụ tai nạn máy bay ở Ấn Độ, trong khi em trai Ajaykumar đi cùng chuyến, ngồi cùng hàng ghế với anh, không qua khỏi.  Hai anh em người Anh, Viswash (40 tuổi) và Ajaykumar Ramesh (35 tuổi), đều có mặt trên chuyến bay 171 của Air India từ Ahmedabad đến Gatwick, London hôm 12/6. Người sống sót thần kỳ, Viswash, ngồi ở ghế 11A gần cửa thoát hiểm. Anh bị thương và đang được điều trị tại bệnh viện địa phương.  Tuy nhiên, Ajaykumar, ngồi ở ghế 11J phía bên kia lối đi, đã không qua khỏi. Từ giường bệnh, khi vẫn chưa biết về sự ra đi của em trai, Viswash nói: ""Hãy tìm Ajay, phải tìm bằng được Ajay"". THEO: TÙNG ANH - VNEXPRESS"
894,Quảng Bình: Thông tin vỡ đập Dạ Lam là chưa chính xác
895,"Khách kiểu: ""Ủa ai biết gì đâu?"""
896,Có chắc là được anh đưa về nhà không?
897,Một đám cưới ở Huế ngày hôm nay (13/6)...  Video: AmThanh AnhSang HoaiNam
898,Bộ Ngoại giao khuyến cáo công dân Việt Nam không đến Israel và Iran trừ trường hợp thật sự cần thiết.
899,Tai nạn máy bay ở Ấn Độ: Nghi vấn va chạm với đàn chim trời
900,"Cảnh tượng hiếm có tại phố cổ Hà Nội những ngày gần đây: nhiều hộ kinh doanh bất ngờ đóng cửa hàng loạt, cụ thể các phố Hàng Đào, Hàng Ngang, Hàng Gai... các cửa hàng thời trang đều đóng cửa hoặc mở cầm chừng, hé nửa cửa cuốn để đón khách quen hoặc du khách nước ngoài."
901,"XUẤT HIỆN ""THẦN Y"" TỰ XƯNG CÓ THỂ CHỮA BỆNH BẰNG NIỀM TIN  Ngồi tại quán cafe gần bệnh viện K, một người đàn ông tự xưng là ""thần y"" có thể chữa khỏi ungthu bằng niềm tin. Nhiều bệnh nhân tới chữa cho rằng có thần thánh đang ngự trong người ""thầy"", ""thầy"" rất khỏe nên có thể thu năng lượng từ trường ở không gian vũ trụ xuống truyền cho người bệnh. Đau ở đâu chỉ cần dùng một cây gậy chỉ vào hình đấy là khỏi.  Ai đã điều trị trong bệnh viện thì lâu khỏi, còn chưa vào viện thì chỉ cần từ 1 ngày đến 1 ngày rưỡi là hết bệnh ungthu. Hiện có hàng chục người đang xếp hàng để được ""thầy"" chữa bệnh."
902,"Trung tâm Dự báo Khí tượng Thủy văn quốc gia sáng nay cảnh báo nguy cơ sạt lở đất, lũ quét ở 8 tỉnh thành với hơn 380 xã, trong đó riêng TP Huế, TP Đà Nẵng, Quảng Trị cấp độ rủi ro thiên tai cấp hai (cao nhất cấp năm)."
903,"Bão số 1 (bão Wutip) tăng lên cấp 11, giật cấp 14. Dự báo ven biển Quảng Ninh - Hải Phòng gió giật 7-8"
904,"MC Thảo Vân nổi tiếng khi dẫn các chương trình: Gặp nhau cuối tuần, Gặp nhau cuối năm, Gala cười, Trò chơi âm nhạc, Ký ức vui vẻ.   Sau nhiều năm làm nghề, chị nói với 28Unique rằng mình ""hạnh phúc khi thấy thế hệ MC kế cận đang xuất hiện"". Chị cũng chia sẻ cảm giác khâm phục khi thấy đồng nghiệp của mình có những thành công mới, như Anh Tài Tự Long ở mảng gameshow hay nghệ sĩ Xuân Hinh với ca khúc Bắc Bling. Chị nói mình luôn biết các đồng nghiệp tài năng, đa năng và chắc chắn sẽ tỏa sáng dù họ ở bất cứ độ tuổi nào.   Hãy cùng 28Unique lắng nghe phần trò chuyện của MC Thảo Vân."
905,"""Con tôi đâu rồi?”   Đó là tiếng gọi xé lòng vang lên giữa căn nhà nhỏ ở Manipur, khi gia đình nữ tiếp viên 22 tuổi sụp xuống khóc nấc, hay tin cô có mặt trên chuyến bay Air India rơi chỉ sau 2 phút cất cánh."
906,"Đề xuất giao dịch vàng từ 20 triệu đồng trở lên bắt buộc phải chuyển khoản, không được dùng tiền mặt"
907,"Sô Y Tiết - hiện tượng mạng đình đám chia sẻ hình ảnh đang điều trị trong bệnh viện vì tái phát bệnh lao.   ""Tôi đã nằm viện được một tuần. Bệnh lao của tôi tái phát. Rất biết ơn các bác sĩ đã cứu tôi. Tôi vẫn cứ đẹp trai và hát cho các bạn nghe nhé"".  Đếm 1, 2, 3 và chúc anh sẽ khỏe lại thật nhanh nhé chàng trai ❤️"
908,Việt Nam mình lúc nào cũng lạc quan 😅  Video: Phuong tram
909,"Theo kênh tin tức Republic TV, Chauhan đáng lẽ sẽ có mặt trên chuyến bay AI171 chở theo 242 người, cất cánh từ sân bay thành phố Ahmedabad, miền tây Ấn Độ hôm 12/6. Tuy nhiên, cô đã bị lỡ chuyến bay vài phút vì bị kẹt xe trên đường tới sân bay.   Bản thân cô Chauhan chi sẻ cô không thể lên máy bay vì đến muộn 10 phút, và ""vẫn còn đang run sợ"" khi nghĩ về tình huống may mắn thoát ch.*t của mình. ""Tôi hoàn toàn suy sụp sau khi nghe tin về sự mất mát. Cơ thể tôi thực sự đang run rẩy. Tôi không thể nói được. Bây giờ tâm trí tôi hoàn toàn trống rỗng sau khi nghe tất cả những gì đã xảy ra"", Chauhan bộc bạch.  ""Tôi hoàn toàn trống rỗng. Tôi biết ơn Chúa. Ganpati Bappa đã cứu tôi...Chỉ vì 10 phút đó mà tôi không thể lên máy bay. Tôi không biết phải giải thích điều này thế nào”, cô nhấn mạnh."
