post_id,content,comment_ids,label_from_content
1216,"CUỐI TUẦN NHẤC CỐP CÙNG VỚI KHỐI NGHỈ HÈ - CHỐT NGAY KÈO ĂN CHƠI TẠI MOSCOW ZONE – VINHOMES GOLDEN AVENUE 🌟  Đang đau đầu vì không biết cho con em đi đâu chơi, thì đây là lựa chọn không thể bỏ qua cho anh chị em bỉm sữa rồi nhé!!  Workshop xịn sò làm chong chóng chill chill, diều giấy bay lượn đầy màu sắc, hay slime cầu vồng squishy cực mê cho khối nghỉ hè thoả sức sáng tạo. Cùng dàn Mascot tinh nghịch quẩy banh zone, check in kỷ niệm gia đình cháy máy cùng “Vũ điệu chiến binh mùa hè”. Mệt thì nạp ngay năng lượng tại các gian hàng Moscow Zone ê hề món ăn.  Đặc biệt vào buổi tối có band nhạc chill cực đỉnh cùng DJ quẩy tới nóc. Hay tham gia game sân khấu thi nhảy, đố vui, cứ chơi là có quà. Nhẹ nhàng hơn thì có chiếu phim hoạt hình miễn phí, đưa gia đình hoặc crush đều hợp lý.  Đang lao lý không biết đi đâu thì làm chuyến khám phá “vũ trụ phố hội” đáng sống nhất vùng Đông Bắc – Vinhomes Golden Avenue này thì còn gì bằng. Note ngay lịch không lại ở nhà buồn hùi hụi đó mấy ní ơi!!","post_1216_cmt_1,post_1216_cmt_4,post_1216_cmt_5,post_1216_cmt_6",Tin tức xã hội
1217,"19 TUỔI BỊ THỦNG DẠ DÀY VÌ NGHIỆN...DÙNG ĐIỆN THOẠI 🥲  Bệnh viện Thống Nhất TP.HCM mới đây đã tiếp nhận 1 bệnh nhân 19 tuổi nôn nhiều sau ăn, tụt 12kg chỉ sau vài tháng.  Người nhà cho biết, bệnh nhân có tiền sử nghiện điện thoại, hay chơi game, dẫn đến ăn uống thất thường và thường xuyên thức khuya. Từ đó gây viêm loét dạ dày tá tràng nặng.  Bệnh nhân được chẩn đoán hẹp môn vị biến chứng loét tá tràng, do thói quen chơi điện tử và sinh hoạt thất thường. Để xử trí tình trạng trên, nam thanh niên được các bác sĩ tạo một đường mới (phẫu thuật nối vị tràng) để thức ăn có thể xuống được dạ dày.  Hậu phẫu 2 tuần, bệnh nhân bắt đầu ăn uống lại được, không còn nôn ói và lên cân.","post_1217_cmt_1,post_1217_cmt_2,post_1217_cmt_3,post_1217_cmt_4,post_1217_cmt_5,post_1217_cmt_6,post_1217_cmt_7,post_1217_cmt_8,post_1217_cmt_9,post_1217_cmt_10,post_1217_cmt_11,post_1217_cmt_12,post_1217_cmt_13,post_1217_cmt_14,post_1217_cmt_15,post_1217_cmt_16,post_1217_cmt_17,post_1217_cmt_18,post_1217_cmt_19,post_1217_cmt_20,post_1217_cmt_21,post_1217_cmt_22,post_1217_cmt_23,post_1217_cmt_24,post_1217_cmt_25,post_1217_cmt_26,post_1217_cmt_27,post_1217_cmt_28,post_1217_cmt_29,post_1217_cmt_30,post_1217_cmt_31,post_1217_cmt_32,post_1217_cmt_33,post_1217_cmt_34,post_1217_cmt_35,post_1217_cmt_36,post_1217_cmt_37,post_1217_cmt_38,post_1217_cmt_39,post_1217_cmt_40,post_1217_cmt_41,post_1217_cmt_42,post_1217_cmt_43,post_1217_cmt_44,post_1217_cmt_45,post_1217_cmt_46,post_1217_cmt_47,post_1217_cmt_48,post_1217_cmt_49,post_1217_cmt_50",Tin tức xã hội
1218,"Tạo hình mới nhất của J-97 khiến các fan girl thổn thức 😘  Trong hình tượng tướng quân, Jack mang rất đầy đủ áo giáp và đồ bảo hộ trước khi lâm trận 😎  #Beatvn","post_1218_cmt_1,post_1218_cmt_2,post_1218_cmt_3,post_1218_cmt_4,post_1218_cmt_5,post_1218_cmt_6,post_1218_cmt_7,post_1218_cmt_8,post_1218_cmt_9,post_1218_cmt_10,post_1218_cmt_11,post_1218_cmt_12,post_1218_cmt_13,post_1218_cmt_14,post_1218_cmt_15,post_1218_cmt_16,post_1218_cmt_17,post_1218_cmt_18,post_1218_cmt_19,post_1218_cmt_20,post_1218_cmt_21,post_1218_cmt_22,post_1218_cmt_23,post_1218_cmt_24,post_1218_cmt_25,post_1218_cmt_26,post_1218_cmt_27,post_1218_cmt_28,post_1218_cmt_29,post_1218_cmt_30,post_1218_cmt_31,post_1218_cmt_32,post_1218_cmt_33,post_1218_cmt_34,post_1218_cmt_35,post_1218_cmt_36,post_1218_cmt_37,post_1218_cmt_38,post_1218_cmt_39,post_1218_cmt_40,post_1218_cmt_41,post_1218_cmt_42,post_1218_cmt_43,post_1218_cmt_44,post_1218_cmt_45,post_1218_cmt_46,post_1218_cmt_47,post_1218_cmt_48,post_1218_cmt_49,post_1218_cmt_50",Tin tức xã hội
1219,Có rất nhiều phương án nhưng đa phần đều là hậu sự 🫠  #Beatvn,"post_1219_cmt_1,post_1219_cmt_2,post_1219_cmt_3,post_1219_cmt_4,post_1219_cmt_5,post_1219_cmt_6,post_1219_cmt_7,post_1219_cmt_8,post_1219_cmt_9,post_1219_cmt_10,post_1219_cmt_11,post_1219_cmt_12,post_1219_cmt_13,post_1219_cmt_14,post_1219_cmt_15,post_1219_cmt_16,post_1219_cmt_17,post_1219_cmt_18,post_1219_cmt_19,post_1219_cmt_20,post_1219_cmt_21,post_1219_cmt_22,post_1219_cmt_23,post_1219_cmt_24,post_1219_cmt_25,post_1219_cmt_26,post_1219_cmt_27,post_1219_cmt_28,post_1219_cmt_29,post_1219_cmt_30,post_1219_cmt_31,post_1219_cmt_32,post_1219_cmt_33,post_1219_cmt_34,post_1219_cmt_35,post_1219_cmt_36,post_1219_cmt_37,post_1219_cmt_38,post_1219_cmt_39,post_1219_cmt_40,post_1219_cmt_41,post_1219_cmt_42,post_1219_cmt_43,post_1219_cmt_44,post_1219_cmt_45,post_1219_cmt_46,post_1219_cmt_47,post_1219_cmt_48,post_1219_cmt_49,post_1219_cmt_50",Tin tức xã hội
1220,"LỚP HỌC CÓ TỈ LỆ ĐỖ CHUYÊN KHOA HỌC TỰ NHIÊN ĐẠT 100% 🥹  Đây là tập thể lớp 9A của Trường THPT chuyên Hà Nội - Amsterdam.  Lớp có 29 học sinh nhưng chỉ có duy nhất 1 bạn đăng ký thi trường khác còn lại toàn bộ 28 bạn còn lại đều đăng ký Trường chuyên Khoa Học Tự Nhiên và toàn bộ 28 bạn đều trúng tuyển.  Cụ thể, lớp có 16 học sinh đỗ khối chuyên Toán; 6 đỗ khối chuyên Lý; 4 em đỗ khối chuyên Hóa và 3 em đỗ khối chuyên Tin.  Đúng không hổ danh Amser. Cấp 2 hay cấp 3 đều đỉnh của nóc 😭  #Beatvn #news","post_1220_cmt_1,post_1220_cmt_2,post_1220_cmt_3,post_1220_cmt_4,post_1220_cmt_5,post_1220_cmt_6,post_1220_cmt_7,post_1220_cmt_8,post_1220_cmt_9,post_1220_cmt_10,post_1220_cmt_11,post_1220_cmt_12,post_1220_cmt_13,post_1220_cmt_14,post_1220_cmt_15,post_1220_cmt_16,post_1220_cmt_17,post_1220_cmt_18,post_1220_cmt_19,post_1220_cmt_20,post_1220_cmt_21,post_1220_cmt_22,post_1220_cmt_23,post_1220_cmt_24,post_1220_cmt_25,post_1220_cmt_26,post_1220_cmt_27,post_1220_cmt_28,post_1220_cmt_29,post_1220_cmt_30,post_1220_cmt_31,post_1220_cmt_32,post_1220_cmt_33,post_1220_cmt_34,post_1220_cmt_35,post_1220_cmt_36,post_1220_cmt_37,post_1220_cmt_38,post_1220_cmt_39,post_1220_cmt_40,post_1220_cmt_41,post_1220_cmt_42,post_1220_cmt_43,post_1220_cmt_44,post_1220_cmt_45,post_1220_cmt_46,post_1220_cmt_47,post_1220_cmt_48,post_1220_cmt_49,post_1220_cmt_50",Tin tức xã hội
1221,"CHỈ THAO TÚNG QUA ĐIỆN THOẠI, CÁC ĐỐI TƯỢNG GIẢ DANH CÔNG AN ĐÃ LẤY CỦA CÔ GÁI TRẺ HƠN 800 TRIỆU❗  Một thủ đoạn mà chúng ta thấy thường xuyên, thậm chí là không ít các clip các đối tượng giả danh này bị các bạn trẻ bắt bài trêu ngược lại nhưng đằng sau đó cũng không ít người đã trở thành nạn nhân của thủ đoạn này.  Chị M. (22 tuổi) nhận được cuộc gọi của những người mặc quần áo công an quay cảnh đang làm việc với một người bị còng tay và nói người này bị bắt khi vận chuyển thùng tiền và ma tuý cho chị M. Sau đó chị M. đã chuyển 812 triệu để chứng minh trong sạch với lời hứa sẽ được trả lại tiền nếu không liên quan.  Đến 4/6, các đối tượng yêu cầu chị M. lên Tp. HCM để nhận lại tiền. Khi đến TP. HCM, các đối tượng lừa đảo gọi điện báo chị M. đang gặp nguy hiểm vì các đối tượng trong vụ án đang truy lùng, đồng thời yêu cầu rút sim điện thoại và xóa ứng dụng trên nền tảng Zalo, messenger và giữ liên lạc qua phần mềm Zoom. Các đối tượng lừa đảo yêu cầu chị M vào một khách sạn bất kỳ để lẩn trốn.  Dựa trên thông tin chị M. cung cấp, các đối tượng liên hệ với mẹ chị M. đang bị bắt cóc, yêu cầu phải chuyển 300 triệu đồng nếu không chúng sẽ bán chị ra nước ngoài. Tuy nhiên mẹ chị M. đã đi báo cơ quan công an và bằng biện pháp nghiệp vụ đã xác định được vị trí chị M. Qua làm việc và giải thích, lúc đó, chị M mới biết mình bị lừa.  Qua vụ việc trên, Công an tỉnh Đồng Nai cảnh báo, người dân cảnh giác với các chiêu thức lừa đảo tương tự; tuyệt đối không làm theo yêu cầu từ các cuộc gọi lạ tự xưng là công an, Viện Kiểm sát hoặc cơ quan nhà nước.  Theo VTV #Beatvn","post_1221_cmt_1,post_1221_cmt_2,post_1221_cmt_3,post_1221_cmt_4,post_1221_cmt_5,post_1221_cmt_6,post_1221_cmt_7,post_1221_cmt_8,post_1221_cmt_9,post_1221_cmt_10,post_1221_cmt_11,post_1221_cmt_12,post_1221_cmt_13,post_1221_cmt_14,post_1221_cmt_15,post_1221_cmt_16,post_1221_cmt_17,post_1221_cmt_18,post_1221_cmt_19,post_1221_cmt_20,post_1221_cmt_21,post_1221_cmt_22,post_1221_cmt_23,post_1221_cmt_24,post_1221_cmt_25,post_1221_cmt_26,post_1221_cmt_27,post_1221_cmt_28,post_1221_cmt_29,post_1221_cmt_30,post_1221_cmt_31,post_1221_cmt_32,post_1221_cmt_33,post_1221_cmt_34,post_1221_cmt_35,post_1221_cmt_36,post_1221_cmt_37,post_1221_cmt_38,post_1221_cmt_39,post_1221_cmt_40,post_1221_cmt_41,post_1221_cmt_42,post_1221_cmt_43,post_1221_cmt_44,post_1221_cmt_45,post_1221_cmt_46,post_1221_cmt_47,post_1221_cmt_48,post_1221_cmt_49,post_1221_cmt_50",Tin tức xã hội
1222,"NGẮM CÔ DÂU 14 NĂM VỀ TRƯỚC MÀ CƯ DÂN MẠNG SUÝT XOA: HOA HẬU TẦM NÀY CÒN PHẢI THUA CẢ CHỊ 🧚‍♂️🧚‍♂️  Đây là chị Phương Giang và bộ ảnh cưới đẹp hơn cả minh tinh khiến cư dân mạng phải xao xuyến đòi xem thêm nhiều ảnh khác nữa của chị 🥰  Chị lấy chồng cách đây đã 14 năm và lúc ấy là 27 tuổi. Cư dân mạng suýt xoa nhan sắc chị thời điểm đó ăn đứt hoa hậu, sao chị không thi các cuộc thi sắc đẹp thì chị chia sẻ ba mẹ ngày xưa khó lắm, chị không được đi đâu ngoài loanh quanh trong nhà.   Giờ đã U50 nhưng chị Phương Giang vẫn giữ được nét đẹp của thời trẻ và công nhận rằng bả quá xinh nên ba mẹ phải giữ gìn tránh rủi ro 🤣  Ảnh và thông tin từ: Phuong Giang68 #Beatvn","post_1222_cmt_1,post_1222_cmt_2,post_1222_cmt_3,post_1222_cmt_4,post_1222_cmt_5,post_1222_cmt_6,post_1222_cmt_7,post_1222_cmt_8,post_1222_cmt_9,post_1222_cmt_10,post_1222_cmt_11,post_1222_cmt_12,post_1222_cmt_13,post_1222_cmt_14,post_1222_cmt_15,post_1222_cmt_16,post_1222_cmt_17,post_1222_cmt_18,post_1222_cmt_19,post_1222_cmt_20,post_1222_cmt_21,post_1222_cmt_22,post_1222_cmt_23,post_1222_cmt_24,post_1222_cmt_25,post_1222_cmt_26,post_1222_cmt_27,post_1222_cmt_28,post_1222_cmt_29,post_1222_cmt_30,post_1222_cmt_31,post_1222_cmt_32,post_1222_cmt_33,post_1222_cmt_34,post_1222_cmt_35,post_1222_cmt_36,post_1222_cmt_37,post_1222_cmt_38,post_1222_cmt_39,post_1222_cmt_40,post_1222_cmt_41,post_1222_cmt_42,post_1222_cmt_43,post_1222_cmt_44,post_1222_cmt_45,post_1222_cmt_46,post_1222_cmt_47,post_1222_cmt_48,post_1222_cmt_49,post_1222_cmt_50",Tin tức xã hội
1223,Cô bé hiểu chuyện đến đau lòng 🥲  Video: Băng Trần #Beatvn,"post_1223_cmt_1,post_1223_cmt_2,post_1223_cmt_3,post_1223_cmt_4,post_1223_cmt_5,post_1223_cmt_6,post_1223_cmt_7,post_1223_cmt_8,post_1223_cmt_9,post_1223_cmt_10,post_1223_cmt_11,post_1223_cmt_12,post_1223_cmt_13,post_1223_cmt_14,post_1223_cmt_15,post_1223_cmt_16,post_1223_cmt_17,post_1223_cmt_18,post_1223_cmt_19,post_1223_cmt_20,post_1223_cmt_21,post_1223_cmt_22,post_1223_cmt_23,post_1223_cmt_24,post_1223_cmt_25,post_1223_cmt_26,post_1223_cmt_27,post_1223_cmt_28,post_1223_cmt_29,post_1223_cmt_30,post_1223_cmt_31,post_1223_cmt_32,post_1223_cmt_33,post_1223_cmt_34,post_1223_cmt_35,post_1223_cmt_36,post_1223_cmt_37,post_1223_cmt_38,post_1223_cmt_39,post_1223_cmt_40,post_1223_cmt_41,post_1223_cmt_42,post_1223_cmt_43,post_1223_cmt_44,post_1223_cmt_45,post_1223_cmt_46,post_1223_cmt_47,post_1223_cmt_48,post_1223_cmt_49,post_1223_cmt_50",Tin tức xã hội
1224,Các chú nhắc Dưa hấu nhé 🍉,"post_1224_cmt_1,post_1224_cmt_2,post_1224_cmt_3,post_1224_cmt_4,post_1224_cmt_5,post_1224_cmt_6,post_1224_cmt_7,post_1224_cmt_8,post_1224_cmt_9,post_1224_cmt_10,post_1224_cmt_11,post_1224_cmt_12,post_1224_cmt_13,post_1224_cmt_14,post_1224_cmt_15,post_1224_cmt_16,post_1224_cmt_17,post_1224_cmt_18,post_1224_cmt_19,post_1224_cmt_20,post_1224_cmt_21,post_1224_cmt_22,post_1224_cmt_23,post_1224_cmt_24,post_1224_cmt_25,post_1224_cmt_26,post_1224_cmt_27,post_1224_cmt_28,post_1224_cmt_29,post_1224_cmt_30,post_1224_cmt_31,post_1224_cmt_32,post_1224_cmt_33,post_1224_cmt_34,post_1224_cmt_35,post_1224_cmt_36,post_1224_cmt_37,post_1224_cmt_38,post_1224_cmt_39,post_1224_cmt_40,post_1224_cmt_41,post_1224_cmt_42",Tin tức xã hội
1225,"Ít ai biết đây là giao diện ngày bé của nhạc sĩ nổi tiếng với ca khúc nhạc Hoa lời Việt: “đứng bên bờ ao thấy nàng, đứng bên mờ mương cũng thấy nàng…🎵”  Đẹp trai bền vững 🧚‍♂️🧚‍♂️🧚‍♂️  Ảnh: Phim Trạng Quỳnh - Nhatbun91 #Beatvn","post_1225_cmt_1,post_1225_cmt_2,post_1225_cmt_3,post_1225_cmt_4,post_1225_cmt_5,post_1225_cmt_6,post_1225_cmt_7,post_1225_cmt_8,post_1225_cmt_9,post_1225_cmt_10,post_1225_cmt_11,post_1225_cmt_12,post_1225_cmt_13,post_1225_cmt_14,post_1225_cmt_15,post_1225_cmt_16,post_1225_cmt_17,post_1225_cmt_18,post_1225_cmt_19,post_1225_cmt_20,post_1225_cmt_21,post_1225_cmt_22,post_1225_cmt_23,post_1225_cmt_24,post_1225_cmt_25,post_1225_cmt_26,post_1225_cmt_27,post_1225_cmt_28,post_1225_cmt_29,post_1225_cmt_30,post_1225_cmt_31,post_1225_cmt_32,post_1225_cmt_33,post_1225_cmt_34,post_1225_cmt_35,post_1225_cmt_36,post_1225_cmt_37,post_1225_cmt_38,post_1225_cmt_39,post_1225_cmt_40,post_1225_cmt_41,post_1225_cmt_42,post_1225_cmt_43,post_1225_cmt_44,post_1225_cmt_45,post_1225_cmt_46,post_1225_cmt_47,post_1225_cmt_48,post_1225_cmt_49,post_1225_cmt_50",Tin tức xã hội
1226,Sao không buông??? .  tại còn thương….  Chép nào từng chế biến món này mới hiểu được 🤣🤣  Video: Kujeng #Beatvn,"post_1226_cmt_1,post_1226_cmt_2,post_1226_cmt_3,post_1226_cmt_4,post_1226_cmt_5,post_1226_cmt_6,post_1226_cmt_7,post_1226_cmt_8,post_1226_cmt_9,post_1226_cmt_10,post_1226_cmt_11,post_1226_cmt_12,post_1226_cmt_13,post_1226_cmt_14,post_1226_cmt_15,post_1226_cmt_16,post_1226_cmt_17,post_1226_cmt_18,post_1226_cmt_19,post_1226_cmt_20,post_1226_cmt_21,post_1226_cmt_22,post_1226_cmt_23,post_1226_cmt_24,post_1226_cmt_25,post_1226_cmt_26,post_1226_cmt_27,post_1226_cmt_28,post_1226_cmt_29,post_1226_cmt_30,post_1226_cmt_31,post_1226_cmt_32,post_1226_cmt_33,post_1226_cmt_34,post_1226_cmt_35,post_1226_cmt_36,post_1226_cmt_37,post_1226_cmt_38,post_1226_cmt_39,post_1226_cmt_40,post_1226_cmt_41,post_1226_cmt_42,post_1226_cmt_43,post_1226_cmt_44,post_1226_cmt_45,post_1226_cmt_46,post_1226_cmt_47,post_1226_cmt_48,post_1226_cmt_49,post_1226_cmt_50",Tin tức xã hội
1227,"‼️ Hướng dẫn ép tim, thổi ngạt kỹ năng mà ai cũng cần được trang bị. Đặc biệt trong mùa hè!  Mùa hè, thời điểm mà tuần nào cũng có những trẻ phải nhập viện trong tình trạng bị đuối nước, điều đáng nói là hầu hết các em được sơ cứu sai cách khiến các em mất đi cơ hội sống.   Thậm chí có những em lẽ ra vẫn có thể cứu được nhưng nhiều người lớn lại dốc ngược các em lên để chạy, một việc làm sai 100%. Việc dốc ngược các em lên chỉ khiến tình trạng các em tệ hơn và thậm chí không thể cứu chữa.   Video: Viện khoa học PCCC #Beatvn","post_1227_cmt_1,post_1227_cmt_2,post_1227_cmt_3,post_1227_cmt_4,post_1227_cmt_5,post_1227_cmt_6,post_1227_cmt_7,post_1227_cmt_8,post_1227_cmt_9,post_1227_cmt_10,post_1227_cmt_11,post_1227_cmt_12,post_1227_cmt_13,post_1227_cmt_14,post_1227_cmt_15,post_1227_cmt_16,post_1227_cmt_17,post_1227_cmt_18,post_1227_cmt_19,post_1227_cmt_20,post_1227_cmt_21,post_1227_cmt_22,post_1227_cmt_23,post_1227_cmt_24,post_1227_cmt_25,post_1227_cmt_26,post_1227_cmt_27,post_1227_cmt_28,post_1227_cmt_29,post_1227_cmt_30,post_1227_cmt_31,post_1227_cmt_32,post_1227_cmt_33,post_1227_cmt_34,post_1227_cmt_35,post_1227_cmt_36,post_1227_cmt_37,post_1227_cmt_38,post_1227_cmt_39,post_1227_cmt_40,post_1227_cmt_41,post_1227_cmt_42,post_1227_cmt_43,post_1227_cmt_44,post_1227_cmt_45,post_1227_cmt_46,post_1227_cmt_47,post_1227_cmt_48,post_1227_cmt_49,post_1227_cmt_50",Tin tức xã hội
1228,"HƯỚNG DẪN KIỂM TRA THẬN TẠI NHÀ CHỈ BẰNG 1 CHAI NHỰA  Bệnh thận, căn bệnh thầm lặng khiến những người còn rất trẻ phải chạy thận, bỏ lỡ cả tương lai phía trước chưa kể gánh nặng chi phí khiến kinh tế kiệt quệ.   Tuy nhiên bạn có thể tự kiểm tra sức khoẻ thận tại nhà chỉ với một chai nhựa. Đó chính là tự đánh giá lượng nước tiểu (UO) - chỉ số lâm sàng quan trọng về sinh lý và chức năng thận.  Lưu ý: Phương pháp chỉ mang tính sàng lọc tại nhà; nếu nước tiểu ít hoặc có dấu hiệu bất thường, cần đi khám chuyên khoa thận.  Theo Thanh Niên #Beatvn","post_1228_cmt_1,post_1228_cmt_2,post_1228_cmt_3,post_1228_cmt_4,post_1228_cmt_5,post_1228_cmt_6,post_1228_cmt_7,post_1228_cmt_8,post_1228_cmt_9,post_1228_cmt_10,post_1228_cmt_11,post_1228_cmt_12,post_1228_cmt_13,post_1228_cmt_14,post_1228_cmt_15,post_1228_cmt_16,post_1228_cmt_17,post_1228_cmt_18,post_1228_cmt_19,post_1228_cmt_20,post_1228_cmt_21,post_1228_cmt_22,post_1228_cmt_23,post_1228_cmt_24,post_1228_cmt_25,post_1228_cmt_26,post_1228_cmt_27,post_1228_cmt_28,post_1228_cmt_29,post_1228_cmt_30,post_1228_cmt_31,post_1228_cmt_32,post_1228_cmt_33,post_1228_cmt_34,post_1228_cmt_35,post_1228_cmt_36,post_1228_cmt_37,post_1228_cmt_38,post_1228_cmt_39,post_1228_cmt_40,post_1228_cmt_41,post_1228_cmt_42,post_1228_cmt_43,post_1228_cmt_44,post_1228_cmt_45,post_1228_cmt_46,post_1228_cmt_47,post_1228_cmt_48,post_1228_cmt_49,post_1228_cmt_50",Tin tức xã hội
1229,"LẦN ĐẦU TIÊN THẤY CÓ NGƯỜI THAY ĐIỀU HOÀ MÀ KHÔNG PHẢI BẮC THANG 🫠  Chồng tôi đấy, rủ nhau đi nhà nghỉ đổi gió mà điều hoà nó không mát, không mát không mần chi được thế là khám nghiệm điều hoà rồi lôi ra rửa máy móc cho người ta 😞  Bảo rửa thế này thôi chưa ăn thua anh xem gọi thợ đến mổ phanh ra mới mát được, sẵn tiện vợ chồng chờ thợ làm xong thì đi xuống luôn tại hết giờ rồi 🫠  Credit: Vananh_Coco #Beatvn","post_1229_cmt_1,post_1229_cmt_2,post_1229_cmt_3,post_1229_cmt_4,post_1229_cmt_5,post_1229_cmt_6,post_1229_cmt_7,post_1229_cmt_8,post_1229_cmt_9,post_1229_cmt_10,post_1229_cmt_11,post_1229_cmt_12,post_1229_cmt_13,post_1229_cmt_14,post_1229_cmt_15,post_1229_cmt_16,post_1229_cmt_17,post_1229_cmt_18,post_1229_cmt_19,post_1229_cmt_20,post_1229_cmt_21,post_1229_cmt_22,post_1229_cmt_23,post_1229_cmt_24,post_1229_cmt_25,post_1229_cmt_26,post_1229_cmt_27,post_1229_cmt_28,post_1229_cmt_29,post_1229_cmt_30,post_1229_cmt_31,post_1229_cmt_32,post_1229_cmt_33,post_1229_cmt_34,post_1229_cmt_35,post_1229_cmt_36,post_1229_cmt_37,post_1229_cmt_38,post_1229_cmt_39,post_1229_cmt_40,post_1229_cmt_41,post_1229_cmt_42,post_1229_cmt_43,post_1229_cmt_44,post_1229_cmt_45,post_1229_cmt_46,post_1229_cmt_47,post_1229_cmt_48,post_1229_cmt_49,post_1229_cmt_50",Tin tức xã hội
1230,"NAM SINH “VẤT VẢ NHẤT KỲ THI LỚP 10”, ĐƯA EM GÁI ĐẾN ĐIỂM THI NHỜ NGƯỜI TRÔNG HỘ    Sáng sớm 9/6, tại điểm thi lớp 10 Trường THPT Chuyên Hà Nội - Amsterdam, trong dòng thí sinh nườm nượp bước vào ngày thi chuyên, có một hình ảnh lặng lẽ nhưng lay động nhiều người.  Một nam sinh đến dự thi chuyên đã đưa theo em gái nhỏ và ngỏ ý nhờ các anh chị thanh niên tình nguyện trông giúp rồi lặng lẽ vào phòng thi.   Lý do mà nam sinh chia sẻ là bởi mẹ của hai anh em đi làm ca chưa về kịp. Sau khi người anh vào trường thi, cô em gái nhỏ đã được các phụ huynh xung quanh đó ân cần chăm sóc, giúp cho ăn sáng.  Nam sinh ấy là Nguyễn Mạnh Đức – học sinh lớp 9A3, THCS Dịch Vọng Hậu (Cầu Giấy). Sau biến cố gia đình, em từng phải bỏ học giữa chừng, rồi trở lại với quyết tâm gấp đôi, học cùng lúc hai chương trình và trở thành học sinh giỏi nhất khối, thành viên đội tuyển Toán.  “Nguyễn Mạnh Đức – một học sinh không chỉ giỏi giang, mà còn sâu sắc và tử tế. Cảm ơn em vì đã nhắc chúng ta nhớ rằng, trưởng thành là khi biết lo toan cho người khác, ngay cả trong lúc mình đang gồng sức vì ước mơ của chính mình ♥","post_1230_cmt_1,post_1230_cmt_2,post_1230_cmt_3,post_1230_cmt_4,post_1230_cmt_5,post_1230_cmt_6,post_1230_cmt_7,post_1230_cmt_8,post_1230_cmt_9,post_1230_cmt_10,post_1230_cmt_11,post_1230_cmt_12,post_1230_cmt_13,post_1230_cmt_14,post_1230_cmt_15,post_1230_cmt_16,post_1230_cmt_17,post_1230_cmt_18,post_1230_cmt_19,post_1230_cmt_20,post_1230_cmt_21,post_1230_cmt_22,post_1230_cmt_23,post_1230_cmt_24,post_1230_cmt_25,post_1230_cmt_26,post_1230_cmt_27,post_1230_cmt_28,post_1230_cmt_29,post_1230_cmt_30,post_1230_cmt_31,post_1230_cmt_32,post_1230_cmt_33,post_1230_cmt_34,post_1230_cmt_35,post_1230_cmt_36,post_1230_cmt_37,post_1230_cmt_38,post_1230_cmt_39,post_1230_cmt_40,post_1230_cmt_41,post_1230_cmt_42,post_1230_cmt_43,post_1230_cmt_44,post_1230_cmt_45,post_1230_cmt_46,post_1230_cmt_47,post_1230_cmt_48,post_1230_cmt_49,post_1230_cmt_50",Tin tức xã hội
